id_libro|titulo|autor|año_publicacion|numero_paginas|editorial|sinopsis|portada|isbn|id_coleccion|num_coleccion|activo
283|La espada de cristal|Victoria Aveyard|2016|552|Gran Travesía|"La electrizante continuación de La reina Roja intensifica la guerra entre el ejército rebelde y el mundo dividido por el color de la sangre que los Rojos siempre han conocido, pero esa pugna moral empuja a Mare hacia la oscuridad que crece en su alma.

La sangre de Mare Barrow es roja (el color de la gente común), pero sus habilidades son plateadas. La corona dice que es un milagro, una imposibilidad. Sin embargo, Mare sabe que hay otros como ella, Rojos con capacidades similares a las de los Plateados, y comienza a buscarlos y reclutarlos para unirse en la lucha contra el príncipe que la traicionó. Poco a poco, Mare se encontrará en una encrucijada mortal en la cual corre el riesgo de convertirse exactamente en la clase de monstruo que quiere vencer."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/283.jpg|9788494551703|30|2|true
284|La jaula del rey|Victoria Aveyard|2017|596|Gran Travesía|"Ahora que la chispa de la «Niña Relámpago» ha sido anulada, ¿quién guiará el camino de la rebelión?
Debilitada y prisionera, atormentada por sus errores, Mare Barrow se ha postrado a los pies de un traidor. El espurio rey de Norta continúa su malévola campaña de expansión y genocidio, y no se detendrá ante nada ni nadie. Pero más allá de las murallas palaciegas, la rebelión Roja crece y se multiplica; y el príncipe exiliado, legítimo heredero del trono, hará todo lo posible por rescatar a su amada.
La lealtad será probada en ambos lados, y la sangre roja y plateada correrá como un río de fuego que hará que todo arda a su paso."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/284.jpg|9788494658709|30|3|true
285|Tormenta de guerra|Victoria Aveyard|2018|776|Gran Travesía|"Mare Barrow aprendió que toda victoria tiene un precio cuando fue traicionada por Cal. Ahora, decidida a proteger su corazón y a asegurar la libertad de los Rojos y los nuevasangre como ella, Mare resuelve derrocar el reino de Norta de una vez por todas… comenzando con su nuevo monarca, el rey Maven.

Pero ninguna corona se conquista sola y antes de que los Rojos se levanten, Mare debe unirse al muchacho que le rompió el corazón para poder vencer al joven que casi acaba con ella.

La guerra está a punto de estallar, y aquello por lo que Mare ha dado su vida se encuentra en juego. ¿Será suficiente lograr la victoria para destronar a los reinos Plateados o se acallará a la Niña Relámpago para siempre?"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/285.jpg|9786075277035|30|4|true
286|Como bestias|Violaine Bérot|2021|144|Las afueras|"Un pueblo aislado en las montañas; un joven de fuerza sobrehumana con un don para sanar a los animales; una niña que aparece de la nada y que desata todos los rumores en un valle en el que todavía resuenan antiguas leyendas y misterios. Pocos elementos le bastan a Violaine Bérot para trenzar esta inolvidable historia a medio camino entre la novela negra y la fábula.

Intercalando los interrogatorios policiales a los habitantes del pueblo y las canciones de un misterioso coro, como en una tragedia griega o un moderno cuento de hadas, este libro hechizará y conmoverá a quien se adentre entre sus páginas."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/286.jpg|9788412591170|||true
287|Atlas de identificación de las aves continentales de la Península Ibérica y Baleares|Javier Blasco Zumeta|2023|574|Tundra|Esta obra es un manual de identificación avanzada de aves centrada en los detalles de la estrategia de muda, el sexo y la edad. Está diseñada para el estudio de las aves en mano, pero buena parte de los caracteres son igualmente observables en la distancia, por lo que resulta de gran utilidad también para la observación de aves y profundizar en la identificación de campo.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/287.jpg|9788419624338|||true
288|Superorganismos|Raúl Rivas|2024|256|Guadalmazán|Una aventura científica que cambiará tu visión sobre la vida en la Tierra Desde las profundidades de los océanos hasta las copas de los árboles, la naturaleza alberga criaturas y organismos extraordinarios. ¿Quién crea los mares fantasmales que temieron los piratas antaño? ¿Cómo de grande puede llegar a ser una seta? ¿Existen animales invisibles? ¿Es posible sobrevivir en un reactor nuclear? ¿Puede la inmortalidad ser alcanzable? ¿Qué ser vivo es más alto que la célebre Estatua de la Libertad? En 1607, un grupo de ingleses desembarcó en las orillas del río Jamestown, Virginia, con el propósito de fundar la primera colonia británica en América del Norte. Entre ellos, el famoso capitán John Smith, explorador y protagonista de una leyenda con la nativa Pocahontas, se encontró con una criatura que parecía un mosaico entre un gato, una rata y un cerdo. Lo que no sabía es que había descubierto un superorganismo, una maravilla de la evolución. Superorganismos nos invita a explorar un mundo oculto, lleno de criaturas fascinantes, habilidades prodigiosas y relatos asombrosos. Este libro ofrece una mirada profunda, elegante y esclarecedora a los rincones más misteriosos de la vida en la Tierra.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/288.jpg|9788419414397|||true
289|La vida secreta de los árboles|Peter Wohlleben|2016|224|Obelisco|En los bosques suceden cosas sorprendentes: árboles que se comunican entre sí, árboles que aman y cuidan a sus hijos y a sus viejos y enfermos vecinos; árboles sensibles, con emociones, con recuerdos, áIncreíble, pero cierto! Peter Wohlleben, guarda forestal y amante de la naturaleza, narra en este libro fascinantes historias sobre las insospechadas y extraordinarias habilidades de los árboles. Reúne por una parte los últimos descubrimientos científicos sobre el tema, y por otra sus propias experiencias en los bosques; y con todo ello nos ofrece un emocionante punto de encuentro, una manera de conocer mejor a unos seres vivos con los que creemos estar familiarizados pero de los que desconocemos su capacidad de comunicación, su espiritualidad.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/289.jpg|9788491110835|||true
290|Enciclopedia ilustrada de los dinosaurios y otros animales prehistóricos|Dougal Dixon|2010|512|Omega|Esta enciclopedia visual describe la mayoría de dinosaurios conocidos y animales prehistóricos tales como anfibios, tortugas, ictiosaurios, plesiosaurios, mosasaurios y otros reptiles escamosos, pterosaurios, cocodrilos, aves y mamíferos. La introducción explica claramente la evolución de los dinosaurios, sus adaptaciones y especializaciones, y la interdependencia de los animales prehistóricos, junto con descripciones y acuarelas de los distintos hábitats, así como mapas de ubicación de los principales yacimientos fosilíferos del mundo. Estudia 1000 dinosaurios y animales prehistóricos descritos. Ilustrada con 2000 acuarelas, mapas y fotografías encargados especialmente para esta obra.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/290.jpg|9788428217194|||true
291|Eso no estaba en mi libro de historia de los dinosaurios|Francesc Gascó Lluna|2021|264|Guadalmazán|¿Cuál fue el primer hueso fosilizado que se encontró? ¿A quién se le ocurrió llamarlos dinosaurios? ¿Cómo los imaginaban los científicos en el pasado? ¿Desde cuándo estamos obsesionados con ellos? ¿Sabías que el Spinosaurus necesitó de cien años de hallazgos e investigaciones para revelar su verdadero aspecto? ¿Qué relación tienen los restos fósiles de dinosaurios y otras criaturas prehistóricas con nuestras leyendas? ¿Sabías que los dinosaurios han sido protagonistas de relatos de ficción desde hace más de un siglo? ¿Y que incluso se han usado de manera recurrente como reclamo publicitario desde hace décadas? ¿Qué sabemos en pleno siglo xxi sobre cómo eran en realidad? |https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/291.jpg|9788417547431|||true
292|La primera megafauna|Antonio Monclova|2023|416|Guadalmazán|Hace más de 200 millones de años, a la sombra de los dinosaurios, vivían pequeñas criaturas, no más grandes que las musarañas, los morganucodóntidos. Pertenecían a uno de los pocos linajes de mamíferos que surgieron durante ese tiempo. Únicamente sobrevivió una línea de la que descienden todos los mamíferos, incluido nosotros. Durante el tiempo que dominaron los dinosaurios nuestros primitivos ancestros apenas alcanzaron el tamaño de un conejo, pero la fortuna cambió de bando yun asteroide propició la oportunidad evolutiva más trascendental que habían tenido hasta el momento.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/292.jpg|9788417547943|||true
293|Historia de las aves terrestres extintas|Antonio Monclova|2024|336|Guadalmazán|Un viaje que cambiará tu percepción de las aves y te hará contemplar con nuevos ojos el mundo natural que nos rodea. Imagina un mundo donde aves gigantescas, pero incapaces de volar, dominan los paisajes terrestres. Un reino perdido de criaturas majestuosas que desafian nuestra comprensión de la evolución aviar. En Historia de las aves terrestres extintas, Antonio Monclova nos guía en un viaje a través del tiempo, desenterrando los secretos de estas asombrosas criaturas que una vez caminaron sobre nuestro planeta. Desde los imponentes moas de Nueva Zelanda hasta las colosales aves elefante de Madagascar, el autor desentraña el misterio de su existencia y desaparición.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/293.jpg|9788419414441|||true
294|Auge y reinado de los mamíferos|Steve Brusatte|2024|560|Debate|El increíble y variado linaje de los mamíferos no solo se apropió del mundo, sino que también desarrolló los rasgos característicos que han sustentado su historia de éxito. Pero también de fracaso, ya que Brusatte recrea asimismo los mundos perdidos que habitaron nuestros predecesores, desde glaciaciones hasta catástrofes volcánicas. En este increíble relato, casi una novela de suspense, se entrelaza el trabajo detectivesco que el autor y otros científicos, gracias a los registros fósiles y a técnicas de la tecnología más vanguardista, han realizado para reconstruir nuestros conocimientos de una historia que llega hasta nosotros.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/294.jpg|9788419642509|||true
295|Enciclopedia de plantas medicinales|Andrew Chevallier|2024|336|Cinco tintas|Guía práctica de consulta con más de 560 hierbas y sus usos medicinales.Proporciona información detallada sobre la historia y el cultivo de cada planta, así como sobre sus componentes activos, propiedades y usos tradicionales y actuales.Indica cómo realizar distintos tipos de preparados caseros elaborados con plantas y recomienda remedios eficaces seguros para más de 150 problemas comunes de la salud, desde el dolor de cabeza hasta la artritis.Ofrece una visión exclusiva de los efectos medicinales de las hierbas a partir de los descubrimientos científicos más recientes.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/295.jpg|9788419043412|||true
296|Canciones que te salvaron la vida: The Smiths|Simon Goddard|2024|368|Ondas del Espacio|La breve pero brillante carrera de  e Smiths duró apenas cinco años, pero fue su ciente para coronarse como la banda británica más grande e in uyente de la década de 1980. Desde el pop perfecto de « is Charming Man» hasta su icónica obra maestra  e Queen Is Dead, los compositores Morrissey y Johnny Marr crearon una obra que los convirtió en los Lennon y McCartney de su época. Aclamado tanto por los fans como por la crítica, Songs  at Saved Your Life, narra la biografía de  e Smihts a través de sus canciones. Una guía imprescindible que analiza el universo del grupo de Mánchester, detallando la composición y grabación de todo el catálogo de Morrissey y Marr desde sus primeras maquetas hasta la repentina separación de la banda.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/296.jpg|9788412544923|||true
297|Éramos unos niños|Patti Smith|2024|312|Lumen|"El libro icónico de Patti Smith, en el que cuenta su relación con Robert Mapplethorpe: un homenaje a la amistad cuyas páginas cargadas de vitalidad y humor nos devuelven el sabor de un Nueva York donde casi todo era posible.

Fue el verano en que murió Coltrane... Los hippies alzaron sus brazos vacíos y China detonó la bomba de hidrógeno. Jimi Hendrix prendió fuego a su guitarra en Monterey... Fue el verano del amor. Y en aquel clima cambiante e inhóspito, un encuentro casual cambió el curso de mi vida: fue el verano en que conocí a Robert Mapplethorpe."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/297.jpg|9788499894454|||true
